Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
12200,0.41,Premium,F,VVS1,58.9,58.0,4.87,4.84,2.86,1356
15602,1.06,Premium,D,SI2,61.6,61.0,6.59,6.53,4.04,4903
13565,0.55,Ideal,J,VS1,62.3,56.0,5.26,5.24,3.27,1550
5617,1.03,Ideal,F,VS1,60.7,56.0,6.54,6.6,3.99,7296
3301,0.41,Good,E,VVS1,64.1,55.0,4.71,4.68,3.01,1298
17699,1.5,Very Good,H,SI1,60.7,63.0,7.3,7.27,4.42,9660
6920,0.79,Very Good,E,SI2,59.2,59.0,6.04,6.06,3.58,2941
5715,0.71,Ideal,G,VS1,,56.0,5.76,5.73,3.53,2756
24822,1.56,Very Good,H,VVS2,63.3,58.0,7.3,7.35,4.64,12098
9670,0.31,Ideal,G,VVS1,61.9,55.0,4.38,4.41,2.72,789
6026,0.46,Ideal,D,VS2,62.4,56.0,4.95,4.98,3.1,1240
7668,0.3,Ideal,F,VS2,63.0,55.0,4.29,4.28,2.7,673
16329,0.39,Ideal,I,VS1,62.5,54.0,4.67,4.7,2.92,816
19044,0.44,Ideal,H,IF,61.9,54.0,4.9,4.95,3.05,1177
21210,0.24,Ideal,D,VS1,62.6,57.0,3.92,4.0,2.48,687
11363,0.5,Premium,G,VVS2,62.2,61.0,5.09,5.07,3.16,1806
24942,2.08,Good,I,SI2,63.8,58.0,8.02,8.1,5.14,13956
4494,0.53,Ideal,H,VS1,61.6,57.0,5.18,5.24,3.21,1577
15900,0.29,Ideal,F,VVS1,61.1,57.0,4.26,4.29,2.61,715
4750,0.43,Premium,F,VS2,59.8,58.0,4.89,4.94,2.94,905
22991,1.01,Fair,G,VS2,65.7,54.0,6.32,6.28,4.14,4072
21787,0.31,Ideal,E,VS2,60.9,57.0,4.36,4.38,2.66,745
438,0.3,Ideal,E,SI2,62.1,54.0,4.32,4.35,2.69,401
14615,1.04,Ideal,F,SI2,62.6,57.0,6.48,6.45,4.05,4630
14960,0.7,Premium,H,SI2,60.5,61.0,5.75,5.72,3.47,1808
14178,0.35,Ideal,H,SI1,61.5,56.0,4.56,4.58,2.81,523
9894,1.2,Premium,F,VS1,61.8,59.0,6.79,6.76,4.19,8669
6223,0.61,Premium,F,VVS1,61.8,59.0,5.48,5.4,3.36,2753
26806,0.31,Very Good,E,SI1,63.0,59.0,4.26,4.31,2.7,544
6422,1.0,Premium,I,SI1,58.5,59.0,6.56,6.54,3.83,3808
22147,0.96,Ideal,G,VS1,61.1,56.0,6.34,6.39,3.89,6807
17444,1.12,Premium,I,SI1,61.1,59.0,6.66,6.69,4.08,4373
407,0.25,Good,D,VS1,57.6,60.0,4.15,4.18,2.4,399
10588,1.32,Ideal,I,SI1,62.0,57.0,6.99,7.04,4.35,7162
17855,0.56,Ideal,E,SI1,61.6,55.0,5.31,5.33,3.28,1649
21371,1.02,Ideal,F,VS2,62.6,57.0,6.4,6.47,4.03,7632
26684,0.3,Very Good,J,VS1,63.4,55.0,4.3,4.25,2.71,506
8023,0.64,Ideal,F,VS1,61.9,56.8,5.55,5.6,3.45,2222
20830,0.9,Very Good,D,VS2,63.3,59.0,6.12,6.17,3.89,4981
19987,1.67,Ideal,I,VS2,61.9,57.0,7.56,7.59,4.69,12406
18704,1.01,Very Good,D,SI2,63.5,61.0,6.37,6.33,4.03,4538
16540,1.24,Ideal,I,SI1,61.3,56.0,6.9,6.93,4.24,5714
18710,1.01,Premium,D,VS1,,58.0,6.6,6.54,3.94,8286
6652,0.53,Premium,E,SI2,59.9,58.0,5.31,5.27,3.17,984
26750,0.9,Good,H,I1,57.4,63.0,6.38,6.33,3.65,1939
1934,0.31,Ideal,E,VS2,61.5,55.0,4.41,4.37,2.7,872
3074,2.02,Very Good,H,VS2,61.5,59.0,8.08,8.21,5.01,17887
4937,0.5,Premium,F,VVS2,62.3,58.0,5.06,5.11,3.17,2052
16544,0.31,Very Good,E,VVS1,59.9,62.0,4.4,4.41,2.64,763
4918,1.01,Good,E,VS2,63.9,59.0,6.34,6.31,4.04,6968
26486,0.82,Ideal,E,SI2,62.2,57.0,6.0,5.97,3.72,3012
20868,0.91,Very Good,D,SI1,62.1,59.0,6.1,6.18,3.81,4466
25805,0.42,Premium,I,SI2,61.5,59.0,4.78,4.84,2.96,552
7186,1.64,Premium,I,SI2,61.3,58.0,7.62,7.58,4.66,8743
21079,0.38,Ideal,F,VVS1,61.0,57.0,4.67,4.71,2.86,1096
10637,1.52,Good,H,SI1,63.6,57.0,7.25,7.3,4.63,9898
7764,1.0,Good,G,VVS2,62.4,61.0,6.32,6.3,3.94,6748
9920,0.4,Ideal,E,VS2,62.9,55.0,4.74,4.73,2.98,975
17974,0.72,Ideal,H,VVS1,61.4,56.0,5.79,5.77,3.55,3124
23611,0.73,Ideal,H,VS2,61.0,56.0,5.83,5.88,3.57,3164
1480,0.71,Premium,D,SI1,61.3,58.0,5.73,5.75,3.52,2797
20931,0.29,Very Good,G,VS2,61.7,56.0,4.27,4.3,2.64,471
8460,0.32,Ideal,G,SI1,61.4,57.0,4.41,4.38,2.7,612
13639,0.91,Good,G,SI1,63.5,61.0,6.05,6.1,3.86,3776
17769,0.41,Good,F,I1,63.8,57.0,4.69,4.72,3.0,503
18471,0.35,Good,E,VS2,57.8,60.0,4.64,4.67,2.69,711
20840,1.51,Very Good,I,SI2,60.6,60.2,7.32,7.37,4.45,7441
26809,0.73,Ideal,I,VS2,61.3,56.0,5.8,5.84,3.57,2756
5408,1.35,Ideal,G,I1,62.5,57.0,7.04,7.01,4.39,4643
24819,0.59,Ideal,G,VS2,62.6,54.0,5.38,5.32,3.35,1789
880,0.38,Good,F,VS2,62.7,58.0,4.56,4.6,2.87,752
15124,1.54,Ideal,G,VVS2,62.5,57.0,7.36,7.3,4.58,15197
23182,0.3,Ideal,F,IF,62.1,55.0,4.31,4.35,2.69,886
26831,0.36,Ideal,E,VS1,61.6,57.0,4.58,4.54,2.81,1094
15916,0.71,Ideal,E,VS2,62.1,57.0,5.71,5.75,3.56,3191
10077,0.34,Very Good,I,VVS2,61.3,57.0,4.49,4.52,2.76,596
25795,0.32,Ideal,F,VVS2,61.2,57.0,4.4,4.43,2.7,786
4309,0.36,Premium,E,VS2,62.5,58.0,4.52,4.57,2.84,684
2190,0.3,Ideal,H,VS1,61.9,58.0,4.3,4.32,2.67,545
25977,1.19,Good,J,SI1,59.8,64.0,6.94,6.9,4.14,4498
8891,1.03,Premium,I,SI1,61.0,58.0,6.52,6.47,3.96,4038
5268,0.35,Very Good,G,IF,62.6,59.0,4.43,4.49,2.79,898
17594,0.72,Premium,H,SI1,,56.0,5.8,5.77,3.56,2398
24851,0.59,Premium,E,VS2,60.1,59.0,5.46,5.42,3.27,2578
20493,0.27,Very Good,E,VVS1,60.9,59.0,4.17,4.21,2.55,620
21082,0.3,Ideal,F,VVS1,61.9,57.0,4.3,4.32,2.67,814
26492,0.41,Premium,G,VS2,59.8,58.0,4.84,4.8,2.88,1061
10636,1.09,Very Good,E,SI1,62.8,56.0,6.53,6.6,4.12,5771
20120,2.01,Premium,E,SI2,58.7,54.0,8.27,8.2,4.83,16064
4775,0.78,Ideal,G,SI1,60.6,57.0,5.95,5.97,3.61,3004
19192,1.5,Very Good,E,SI1,60.4,59.0,7.35,7.39,4.45,12000
1191,0.28,Ideal,F,IF,61.9,56.0,4.18,4.21,2.59,787
16966,1.71,Premium,E,SI1,62.2,58.0,7.67,7.61,4.75,14319
8088,2.26,Premium,H,SI2,61.1,57.0,8.45,8.4,5.15,13885
4954,0.82,Ideal,I,VS1,61.6,56.0,6.05,6.01,3.72,3071
13748,1.51,Premium,H,VS1,59.6,60.0,7.5,7.41,4.44,10655
42,1.58,Premium,F,SI2,62.3,60.0,7.42,7.38,4.61,9290
9491,0.5,Good,F,VS2,63.3,57.0,5.02,5.06,3.19,1436
18456,0.8,Premium,H,SI1,62.0,59.0,5.91,5.96,3.68,2699
13304,1.05,Ideal,H,SI1,62.4,57.0,6.49,6.52,4.06,5128
25692,0.4,Ideal,H,VVS2,61.1,55.0,4.75,4.78,2.91,868
3102,0.3,Premium,H,SI1,61.2,62.0,4.31,4.28,2.63,540
6226,1.01,Very Good,H,VS2,62.8,59.0,6.33,6.38,3.99,5559
17920,0.9,Good,D,SI1,61.9,62.0,6.15,6.17,3.81,4419
5175,0.6,Good,G,VS1,60.1,61.0,5.44,5.5,3.29,1757
12021,1.73,Ideal,J,SI1,62.6,57.0,7.69,7.65,4.8,6927
26050,1.01,Very Good,E,SI1,63.1,60.0,6.37,6.34,4.01,5002
8493,1.03,Premium,H,VS1,62.5,59.0,6.47,6.43,4.03,5624
270,1.22,Ideal,G,VS2,62.0,55.0,6.83,6.91,4.26,7923
4624,2.16,Ideal,I,VS1,62.7,56.0,8.28,8.2,5.17,18342
14846,0.28,Ideal,H,VVS2,61.6,56.0,4.22,4.26,2.61,514
11172,0.4,Premium,D,SI1,59.9,60.0,4.75,4.77,2.85,772
4163,0.96,Fair,H,I1,61.5,63.0,6.22,6.06,3.78,1637
2323,0.34,Ideal,G,SI1,62.7,57.0,4.48,4.51,2.82,473
23249,1.62,Premium,F,SI1,63.0,58.0,7.47,7.43,4.69,13298
24547,0.38,Premium,G,VS1,61.9,58.0,4.66,4.62,2.87,1069
15236,0.4,Premium,F,VVS2,60.8,59.0,4.76,4.72,2.88,1163
21645,0.31,Premium,D,SI2,62.7,59.0,4.35,4.3,2.71,593
19016,0.51,Premium,F,VS1,60.3,57.0,5.22,5.2,3.14,1799
8674,0.34,Ideal,G,IF,60.9,56.0,4.5,4.53,2.75,974
18097,0.57,Ideal,H,SI1,61.8,54.0,5.35,5.37,3.31,1292
1693,0.3,Ideal,D,VVS2,62.1,57.0,4.27,4.3,2.66,814
9850,1.73,Good,E,I1,63.6,59.0,7.6,7.56,4.82,8370
1459,1.52,Premium,E,SI2,62.9,59.0,7.31,7.26,4.58,9576
9105,0.9,Ideal,E,SI2,62.7,54.0,6.13,6.21,3.87,4091
25793,0.71,Ideal,H,VVS2,61.9,56.0,5.72,5.76,3.55,3371
19444,2.05,Premium,I,SI1,61.2,57.0,8.24,8.21,5.03,15837
26329,0.3,Ideal,E,VVS2,62.8,55.0,4.28,4.32,2.7,731
7622,0.31,Ideal,F,VVS1,61.6,56.0,4.34,4.36,2.68,903
12248,1.56,Premium,H,SI1,61.9,59.0,7.46,7.4,4.6,10990
427,0.3,Ideal,G,SI1,62.2,57.0,4.26,4.29,2.66,477
1245,0.46,Ideal,J,VS2,61.4,56.0,4.96,5.0,3.06,746
10522,0.3,Premium,G,VS1,62.4,58.0,4.24,4.22,2.64,776
16859,0.47,Premium,E,SI1,59.3,56.0,5.07,5.05,3.02,1087
5121,0.26,Very Good,F,VVS1,61.3,58.0,4.13,4.16,2.54,562
11647,0.9,Fair,G,SI1,65.4,57.0,6.04,5.95,3.92,3145
1591,1.09,Premium,F,SI1,62.7,58.0,6.51,6.56,4.1,5287
9808,1.52,Ideal,G,SI1,63.0,55.0,7.31,7.38,4.63,11510
17341,0.7,Very Good,G,VS2,63.1,58.0,5.65,5.61,3.55,2479
18260,0.71,Premium,D,VS1,62.9,57.0,5.66,5.6,3.54,2860
23032,0.51,Premium,D,SI1,61.9,60.0,5.15,5.12,3.18,1642
8832,1.11,Premium,H,SI1,,58.0,6.63,6.59,4.09,4960
24868,2.08,Ideal,J,SI2,62.3,55.0,8.23,8.17,5.11,12179
19762,3.04,Premium,I,SI2,59.3,60.0,9.51,9.46,5.62,18559
15034,1.62,Ideal,G,SI1,62.2,56.0,7.48,7.53,4.67,12295
10134,1.08,Ideal,G,SI2,62.7,54.0,6.63,6.57,4.14,3825
579,0.42,Premium,I,SI1,62.6,58.0,4.76,4.8,2.99,626
13427,0.31,Good,H,VS1,64.0,59.0,4.28,4.25,2.73,698
17029,0.91,Ideal,G,SI1,62.6,56.0,6.27,6.3,3.81,3991
2991,0.91,Premium,I,VS1,61.9,57.0,6.24,6.19,3.85,3669
16933,0.32,Premium,E,SI1,61.6,56.0,4.41,4.39,2.71,720
8136,1.21,Premium,I,SI1,60.6,56.0,6.97,6.89,4.2,5556
18035,1.09,Ideal,H,VVS1,61.4,56.0,6.64,6.67,4.09,7055
7782,0.91,Ideal,G,VS2,61.4,57.0,6.23,6.28,3.84,5023
17687,0.91,Ideal,G,SI1,60.8,58.0,6.21,6.29,3.8,4922
12658,0.37,Ideal,D,SI1,61.9,54.0,4.62,4.65,2.87,643
5826,0.3,Premium,G,VS1,62.9,58.0,4.32,4.27,2.7,776
4502,1.07,Very Good,D,SI2,62.6,61.0,6.42,6.49,4.04,4861
24576,0.42,Premium,F,SI1,60.6,58.0,4.89,4.81,2.94,966
14244,2.06,Premium,I,SI2,61.8,58.0,8.22,8.11,5.05,14803
4435,1.01,Premium,G,IF,60.0,61.0,6.45,6.41,3.86,8120
25518,0.3,Ideal,F,VVS1,61.9,57.0,4.3,4.32,2.67,776
19055,0.46,Good,F,VS1,56.5,61.0,5.11,5.05,2.87,1157
13140,0.3,Very Good,I,SI1,63.3,59.0,4.25,4.22,2.68,506
8968,1.98,Ideal,I,SI1,61.5,55.0,8.04,8.13,4.97,14581
9385,1.0,Premium,J,SI1,62.8,59.0,6.37,6.27,3.97,3780
8688,0.71,Very Good,H,VS1,62.8,59.0,5.61,5.7,3.55,2428
8173,0.57,Ideal,F,VVS1,60.7,57.0,5.39,5.36,3.26,2507
17415,0.3,Very Good,H,VS2,62.7,59.0,4.22,4.27,2.66,473
13345,0.31,Premium,E,VS2,60.0,59.0,4.39,4.35,2.62,872
5514,1.05,Ideal,I,VS2,60.2,57.0,6.6,6.65,3.99,5347
23758,1.74,Ideal,E,SI1,62.2,56.0,7.67,7.72,4.79,15847
4557,0.3,Very Good,G,VS1,60.8,61.0,4.31,4.34,2.63,565
15788,0.35,Ideal,G,VS1,61.9,55.0,4.52,4.53,2.8,706
18811,0.34,Very Good,E,SI1,63.2,55.0,4.49,4.46,2.83,765
26618,0.6,Very Good,E,VS1,60.9,58.0,5.43,5.48,3.32,2112
14039,0.93,Premium,H,SI1,62.8,58.0,6.24,6.21,3.91,3646
18539,0.91,Very Good,E,SI1,60.5,61.0,6.19,6.23,3.76,4211
9813,1.5,Very Good,G,VS1,60.2,58.0,7.38,7.41,4.45,13596
3573,0.45,Premium,I,SI1,62.2,58.0,4.89,4.86,3.03,941
13202,0.35,Ideal,H,SI1,61.9,55.0,4.54,4.57,2.82,541
13339,0.77,Premium,G,VS2,61.3,60.0,5.91,5.81,3.59,2846
12760,1.53,Premium,H,VS2,59.8,58.0,7.49,7.52,4.49,10224
11132,0.9,Good,F,SI1,59.3,56.0,6.27,6.32,3.73,4016
2773,1.3,Ideal,H,VS2,62.9,56.0,7.0,6.96,4.39,5387
1840,0.38,Ideal,F,VS1,,57.0,4.65,4.67,2.86,929
13217,0.32,Ideal,G,VS1,62.1,55.0,4.4,4.42,2.74,645
7592,0.3,Ideal,F,VS1,61.3,55.0,4.32,4.36,2.66,570
14711,1.2,Very Good,G,SI2,61.7,59.0,6.81,6.86,4.22,5518
24117,0.32,Premium,D,SI2,62.5,58.0,4.38,4.33,2.72,530
4787,2.23,Very Good,J,VS2,61.0,58.0,8.36,8.39,5.11,14732
4442,0.9,Very Good,D,SI1,62.5,59.0,6.13,6.19,3.85,4466
11119,0.3,Very Good,H,VVS1,63.4,55.0,4.3,4.28,2.72,878
14295,0.4,Premium,H,VVS2,60.6,60.0,4.79,4.75,2.89,1125
11951,0.43,Ideal,F,IF,61.5,56.0,4.89,4.86,3.0,1580
52,1.14,Premium,G,VS2,61.4,60.0,6.71,6.68,4.11,7079
24279,1.02,Very Good,D,SI1,62.7,57.0,6.42,6.5,4.05,5839
22570,0.7,Very Good,F,VS2,62.9,58.0,5.63,5.65,3.55,2803
22698,0.9,Premium,G,SI1,62.7,59.0,6.14,6.1,3.84,3774
7596,1.2,Very Good,F,VS2,,55.0,6.75,6.8,4.26,8454
18348,0.94,Good,I,SI2,63.8,60.0,6.21,6.14,3.94,3079
13309,0.3,Premium,D,VS2,60.9,58.0,4.32,4.35,2.64,710
20109,1.0,Premium,F,SI2,62.5,59.0,6.4,6.28,3.96,4200
16253,0.56,Ideal,D,SI1,61.9,55.0,5.29,5.31,3.28,1677
17767,0.7,Very Good,F,VS2,62.2,56.0,5.67,5.75,3.55,2325
16930,2.18,Good,H,SI2,60.4,64.0,8.47,8.38,5.09,16842
14706,0.34,Very Good,F,VS2,61.5,58.2,4.49,4.51,2.77,730
12873,0.31,Ideal,H,IF,62.0,54.0,4.38,4.4,2.72,789
26497,0.7,Very Good,E,SI1,62.6,56.0,5.65,5.69,3.55,2459
9898,0.8,Ideal,H,SI1,61.0,57.0,6.07,6.0,3.68,2818
25215,1.02,Good,H,SI1,57.1,61.0,6.66,6.57,3.78,4167
19248,2.0,Fair,I,SI2,65.2,59.0,7.74,7.69,5.03,10483
4665,0.31,Ideal,D,VS2,62.9,55.0,4.34,4.31,2.72,942
24946,1.04,Very Good,G,SI2,60.6,57.0,6.56,6.6,3.99,4703
3977,1.04,Ideal,I,VS2,61.5,57.0,6.49,6.52,4.0,5105
7862,0.5,Premium,I,VVS1,58.2,62.0,5.25,5.19,3.04,1415
6797,1.26,Ideal,I,SI1,62.4,56.0,6.93,6.85,4.3,5645
15958,1.06,Ideal,G,VS2,61.9,54.0,6.54,6.58,4.06,6890
21649,0.74,Very Good,E,VS2,61.8,58.0,5.79,5.82,3.59,3180
26210,0.33,Premium,I,VS1,61.6,60.0,4.45,4.42,2.73,668
12418,0.36,Premium,D,SI2,61.2,59.0,4.56,4.59,2.8,537
3657,0.39,Premium,G,VS2,60.4,61.0,4.73,4.71,2.85,942
9301,0.42,Ideal,E,VVS2,61.3,56.0,4.81,4.85,2.96,1216
13096,0.57,Premium,D,SI1,62.6,56.0,5.4,5.34,3.36,2001
16825,0.3,Ideal,F,VS1,61.3,55.0,4.36,4.32,2.66,731
6132,1.2,Premium,G,VS1,62.0,58.0,6.76,6.73,4.18,8911
7222,1.01,Ideal,E,SI2,59.6,60.0,6.52,6.6,3.91,4604
1187,2.1,Premium,E,SI2,62.9,59.0,8.18,8.13,5.13,16783
22710,2.18,Ideal,J,VS2,62.2,55.0,8.32,8.36,5.19,16427
19906,1.23,Premium,F,VS1,61.3,60.0,6.94,6.9,4.24,9489
10502,0.56,Premium,H,VS1,60.1,58.0,5.4,5.35,3.23,1585
1565,1.01,Premium,F,SI1,61.8,59.0,6.34,6.41,3.94,4899
13258,0.72,Ideal,I,VS1,61.4,58.0,5.73,5.77,3.53,2498
5887,1.02,Ideal,G,VVS2,61.1,57.0,6.48,6.51,3.97,7898
21782,1.01,Good,F,VS2,63.3,55.0,6.32,6.39,4.02,5731
8059,1.18,Ideal,G,VVS2,62.2,54.0,6.78,6.82,4.23,9252
25149,0.76,Good,D,VS2,63.5,55.0,5.81,5.85,3.7,3443
11955,0.5,Ideal,J,VS2,61.7,57.0,5.09,5.12,3.15,875
21166,0.7,Ideal,E,VS2,62.8,57.0,5.71,5.62,3.56,2697
9526,1.7,Premium,J,VS2,62.8,59.0,7.6,7.55,4.76,9939
11210,1.0,Very Good,G,VS2,61.5,58.0,6.36,6.39,3.92,5860
24666,1.53,Ideal,G,VVS2,61.2,57.0,7.4,7.44,4.53,15137
19567,0.5,Ideal,E,VVS2,61.8,53.6,5.1,5.13,3.16,2297
13505,0.53,Ideal,E,VS2,61.4,56.0,5.21,5.24,3.21,1721
2206,0.33,Ideal,F,VVS2,61.8,54.0,4.47,4.5,2.77,761
3364,1.03,Good,G,SI1,63.2,58.0,6.38,6.43,4.05,4679
24225,0.32,Ideal,D,SI2,62.6,56.0,4.4,4.38,2.75,612
5164,1.0,Very Good,G,VS2,63.3,60.0,6.37,6.29,4.01,5600
5801,2.28,Premium,J,VS1,60.3,58.0,8.58,8.53,5.16,16174
22095,0.36,Ideal,H,SI1,62.3,57.0,4.54,4.58,2.84,505
22235,0.39,Very Good,G,VS1,61.7,62.0,4.65,4.69,2.88,741
4518,0.3,Good,D,SI2,63.2,57.0,4.21,4.24,2.67,447
13352,0.6,Ideal,G,VVS2,61.3,56.0,5.43,5.46,3.34,2467
21229,1.5,Ideal,F,VS2,62.4,55.0,7.31,7.25,4.54,14199
7560,1.12,Ideal,G,VVS2,62.0,55.0,6.67,6.69,4.14,8773
7987,0.25,Ideal,G,VVS1,62.6,56.0,4.01,4.05,2.52,582
20522,0.26,Ideal,E,VVS2,62.9,58.0,4.02,4.06,2.54,554
3954,2.01,Good,F,I1,64.0,56.0,7.93,7.91,5.07,6686
17680,0.8,Premium,F,SI1,60.1,58.0,6.07,6.05,3.64,3082
3129,0.31,Premium,H,VS1,61.5,61.0,4.34,4.31,2.66,698
18499,0.81,Premium,F,SI1,61.3,60.0,6.0,5.94,3.66,2926
25915,1.5,Premium,D,VS1,62.8,58.0,7.29,7.26,4.57,16793
20039,0.6,Premium,E,SI1,61.9,58.0,5.39,5.43,3.35,1738
18525,0.41,Ideal,G,VVS2,61.7,55.0,4.81,4.85,2.98,1199
16910,0.41,Premium,F,VS2,60.3,58.0,4.85,4.8,2.91,1107
14171,1.32,Very Good,H,SI1,62.3,57.0,7.04,6.99,4.37,7270
17810,0.41,Very Good,H,VVS1,61.7,58.0,4.74,4.79,2.94,991
14639,0.32,Ideal,H,IF,62.2,54.0,4.37,4.41,2.73,814
16285,0.57,Ideal,E,SI1,60.8,55.0,5.39,5.41,3.28,1670
23030,2.28,Very Good,I,SI2,62.9,57.0,8.34,8.41,5.27,16041
20257,0.72,Ideal,E,VVS2,62.0,56.0,5.74,5.77,3.57,3874
8784,0.3,Ideal,D,SI1,,56.0,4.37,4.35,2.66,709
13629,0.63,Ideal,D,SI1,61.5,56.0,5.52,5.53,3.4,1964
15146,0.57,Ideal,D,SI1,62.4,56.0,5.29,5.32,3.31,1754
16968,0.43,Ideal,F,VVS1,62.1,55.0,4.85,4.81,3.0,1422
23957,1.2,Ideal,G,VVS2,61.2,56.0,6.92,6.89,4.23,10846
9077,1.12,Ideal,F,SI1,61.7,56.0,6.64,6.68,4.11,7812
11113,1.03,Very Good,G,SI2,63.0,60.0,6.35,6.39,4.01,3755
8591,0.71,Premium,G,VS2,61.9,62.0,5.72,5.69,3.53,2694
13171,0.53,Ideal,F,VVS2,60.8,56.0,5.22,5.24,3.18,2160
24880,0.3,Ideal,D,VS2,62.3,56.0,4.32,4.29,2.68,911
26268,1.28,Premium,J,SI2,62.3,58.0,6.94,6.89,4.31,4636
6017,0.54,Premium,E,SI1,61.4,60.0,5.21,5.25,3.21,1422
12816,0.71,Very Good,G,VS2,61.8,56.0,5.69,5.74,3.53,2647
9309,0.7,Ideal,I,VVS2,62.1,56.0,5.68,5.72,3.54,2367
21481,0.92,Premium,F,I1,60.7,58.0,6.29,6.26,3.81,2607
18988,0.56,Premium,G,VS2,62.5,57.0,5.28,5.25,3.29,1698
20577,0.81,Ideal,G,VS1,61.6,56.0,5.99,6.02,3.7,3923
3522,0.7,Ideal,E,VS2,62.2,55.0,5.64,5.67,3.52,3172
17755,0.4,Ideal,H,VVS2,62.4,57.0,4.69,4.73,2.94,877
26125,0.31,Premium,G,VS2,,59.0,4.4,4.38,2.63,698
14041,0.43,Premium,D,SI1,62.4,60.0,4.79,4.82,3.0,796
6451,2.02,Ideal,J,SI2,62.7,56.9,8.03,8.07,5.05,11314
10401,0.32,Premium,J,VS2,61.9,59.0,4.35,4.38,2.7,393
9854,1.5,Premium,G,VS1,62.7,58.0,7.25,7.3,4.56,14105
4821,1.11,Ideal,E,SI1,62.1,55.0,6.66,6.68,4.14,7218
12265,0.31,Ideal,G,IF,61.7,56.0,4.34,4.38,2.69,924
2989,0.3,Very Good,G,VVS2,63.2,57.0,4.28,4.23,2.69,878
23058,0.31,Good,H,VS1,63.1,57.0,4.31,4.34,2.73,544
21012,0.4,Ideal,I,VS1,61.5,59.0,4.72,4.75,2.91,736
7827,1.2,Very Good,H,I1,63.1,60.0,6.75,6.67,4.23,2850
17722,0.91,Premium,E,VS2,62.2,60.0,6.21,6.13,3.84,4676
19797,0.6,Very Good,D,VS2,63.7,56.0,5.34,5.36,3.41,2010
7480,0.34,Premium,E,VS2,61.0,59.0,4.48,4.51,2.74,745
3509,1.2,Ideal,I,SI1,62.6,58.0,6.74,6.71,4.21,5376
19795,0.91,Very Good,E,SI1,62.5,61.0,6.1,6.19,3.84,4512
23765,0.3,Ideal,H,VS2,60.7,57.0,4.37,4.33,2.64,608
13717,0.3,Premium,D,VS2,60.6,58.0,4.36,4.32,2.63,911
2208,0.9,Good,F,SI1,64.0,59.0,5.97,5.99,3.83,3696
10092,0.38,Premium,E,VS1,60.2,58.0,4.71,4.66,2.82,1069
1128,0.3,Very Good,G,IF,63.5,55.0,4.28,4.26,2.71,956
24017,0.5,Premium,G,VS1,59.8,58.0,5.15,5.19,3.09,1624
17179,0.73,Premium,F,VS2,58.7,57.0,5.97,5.92,3.49,2882
17573,0.32,Ideal,I,VS2,63.0,55.0,4.39,4.34,2.75,576
9889,0.33,Ideal,G,VS2,61.4,56.1,4.42,4.45,2.73,604
24209,0.32,Premium,G,VS2,61.9,58.0,4.36,4.43,2.72,561
22371,0.88,Ideal,I,SI1,62.4,55.0,6.12,6.16,3.83,3264
24191,0.3,Ideal,G,VS2,61.3,56.0,4.28,4.3,2.63,526
9389,0.3,Premium,E,VS2,62.5,59.0,4.3,4.27,2.68,844
16039,0.71,Ideal,G,SI1,62.5,57.0,5.67,5.69,3.55,2604
769,1.25,Premium,E,VS2,61.5,58.0,6.98,6.91,4.27,10640
9821,1.09,Very Good,H,SI1,61.7,59.0,6.53,6.59,4.05,4849
12618,1.6,Ideal,G,VS2,62.2,55.0,7.5,7.46,4.65,14474
2988,1.05,Ideal,D,VVS2,61.9,54.0,6.53,6.55,4.05,11196
17192,1.0,Very Good,D,SI1,63.2,60.0,6.31,6.35,4.0,5851
23926,0.64,Very Good,H,VVS2,60.0,59.0,5.59,5.65,3.37,2060
12639,1.1,Ideal,F,VS1,61.5,55.0,6.69,6.64,4.1,8796
19291,0.7,Very Good,E,VS2,61.8,59.0,5.65,5.68,3.5,2845
6210,0.35,Ideal,E,SI2,61.7,56.0,4.53,4.55,2.8,491
6345,0.35,Ideal,E,VS2,62.0,55.0,4.52,4.54,2.81,767
22214,1.25,Ideal,H,SI1,,58.0,6.86,6.89,4.26,7423
1056,0.32,Ideal,F,VS2,61.3,56.0,4.43,4.41,2.71,828
4749,1.1,Very Good,I,SI1,60.4,61.0,6.69,6.73,4.05,4235
12564,0.38,Ideal,H,SI1,61.2,56.0,4.63,4.68,2.85,650
21276,0.42,Ideal,D,SI1,61.7,56.0,4.79,4.83,2.97,810
18833,0.71,Premium,G,VS1,62.2,59.0,5.73,5.66,3.54,2825
21534,1.0,Premium,E,VS1,58.7,62.0,6.6,6.55,3.86,7392
25682,1.03,Ideal,F,VVS2,62.0,56.0,6.48,6.45,4.01,9413
20720,1.1,Very Good,I,SI1,63.5,57.0,6.55,6.53,4.15,3573
2334,0.58,Good,D,SI2,56.7,60.0,5.59,5.53,3.15,1563
14985,0.7,Good,F,VVS1,63.3,56.0,5.64,5.7,3.59,3310
1795,1.41,Ideal,G,VS1,60.4,57.0,7.22,7.31,4.39,11009
14125,0.32,Ideal,D,SI1,62.6,55.0,4.36,4.39,2.74,589
20376,0.24,Premium,H,VVS1,61.2,58.0,3.96,4.01,2.44,432
6334,0.5,Very Good,J,SI1,63.2,55.0,5.07,5.03,3.19,1000
794,1.26,Premium,G,SI2,59.1,59.0,7.09,7.05,4.18,5899
12670,0.76,Ideal,D,SI2,62.2,57.0,5.83,5.85,3.63,2682
